customer_id,frequency,recency,T,monetary_value
1473332,0.0,0.0,7.0,77.55
1473444,11.0,121.0,132.0,63.25000000000001
1473527,0.0,0.0,18.0,92.6
1473535,1.0,2.0,82.0,75.6
1473576,0.0,0.0,23.0,32.5
1473694,0.0,0.0,120.0,20.8
1473777,5.0,106.0,106.0,60.75666666666667
1473809,0.0,0.0,98.0,15.0
1473813,2.0,33.0,89.0,55.79999999999999
1473860,0.0,0.0,126.0,107.2
1473889,0.0,0.0,7.0,109.95
1473984,0.0,0.0,76.0,147.6
1474115,3.0,49.0,135.0,241.6
1474144,1.0,2.0,59.0,54.0
1474192,3.0,21.0,110.0,114.5
1474206,0.0,0.0,47.0,119.0
1474234,0.0,0.0,42.0,286.1
1474251,0.0,0.0,42.0,39.4
1474273,0.0,0.0,85.0,124.2
1474284,1.0,19.0,28.0,204.25
1474302,1.0,1.0,2.0,26.25
1474328,0.0,0.0,34.0,134.85
1474371,4.0,10.0,22.0,80.4
1474391,0.0,0.0,113.0,58.8
1474401,27.0,27.0,113.0,89.22107142857143
1474450,1.0,1.0,57.0,157.8
1474505,0.0,0.0,16.0,28.2
1474584,0.0,0.0,89.0,174.2
1474635,0.0,0.0,2.0,201.6
1474640,1.0,1.0,4.0,30.275
1474680,0.0,0.0,102.0,88.6
1474738,2.0,38.0,86.0,197.29999999999998
1474811,11.0,75.0,95.0,76.22500000000001
1474823,0.0,0.0,19.0,142.65
1474833,2.0,33.0,120.0,27.333333333333332
1474848,0.0,0.0,124.0,115.0
1474894,4.0,88.0,115.0,116.72
1474911,0.0,0.0,82.0,83.0
1474936,0.0,0.0,129.0,28.2
1474956,24.0,40.0,113.0,155.5812
1475021,0.0,0.0,32.0,71.8
1475048,5.0,57.0,134.0,68.53333333333333
1475059,3.0,37.0,56.0,55.525
1475151,1.0,29.0,90.0,108.3
1475212,0.0,0.0,103.0,188.47
1475232,0.0,0.0,80.0,69.0
1475258,0.0,0.0,127.0,42.6
1475261,0.0,0.0,97.0,153.53
1475469,1.0,25.0,116.0,31.3
1475601,0.0,0.0,80.0,166.4
1475616,26.0,34.0,110.0,101.79370370370371
1475626,0.0,0.0,90.0,44.8
1475629,1.0,6.0,138.0,79.15
1475800,1.0,1.0,102.0,70.4
1475841,0.0,0.0,91.0,134.4
1475984,0.0,0.0,49.0,95.8
1476064,0.0,0.0,28.0,274.4
1476082,0.0,0.0,85.0,166.8
1476177,0.0,0.0,117.0,43.0
1476184,35.0,122.0,139.0,42.29805555555556
1476328,4.0,54.0,129.0,110.0
1476379,0.0,0.0,131.0,174.2
1476405,0.0,0.0,78.0,72.2
1476426,0.0,0.0,56.0,114.4
1476443,0.0,0.0,97.0,196.6
1476522,4.0,25.0,34.0,59.61
1476601,0.0,0.0,50.0,103.8
1476646,0.0,0.0,23.0,24.35
1476667,0.0,0.0,17.0,27.0
1476674,1.0,25.0,124.0,80.095
1476781,0.0,0.0,124.0,152.0
1476801,0.0,0.0,135.0,37.4
1476812,3.0,101.0,129.0,61.8125
1476848,0.0,0.0,6.0,145.2
1476878,0.0,0.0,92.0,195.4
1476910,1.0,3.0,138.0,148.05
1476942,2.0,8.0,103.0,58.06666666666666
1477021,0.0,0.0,86.0,26.8
1477067,0.0,0.0,40.0,451.07
1477121,1.0,2.0,59.0,99.9
1477126,0.0,0.0,122.0,54.6
1477214,0.0,0.0,57.0,58.6
1477270,2.0,13.0,99.0,46.666666666666664
1477291,3.0,84.0,116.0,191.9875
1477311,0.0,0.0,27.0,69.4
1477411,0.0,0.0,117.0,103.8
1477483,0.0,0.0,41.0,107.3
1477549,4.0,117.0,122.0,155.642
1477570,1.0,1.0,97.0,114.14500000000001
1477571,2.0,6.0,131.0,101.2
1477676,32.0,124.0,131.0,49.243333333333325
1477751,2.0,49.0,138.0,253.0
1477766,8.0,81.0,109.0,168.9611111111111
1477774,1.0,30.0,126.0,34.2
1477935,1.0,14.0,34.0,41.55
1478015,0.0,0.0,107.0,24.0
1478019,3.0,14.0,97.0,145.2
1478031,0.0,0.0,6.0,125.8
1478097,4.0,77.0,131.0,73.24
1478218,32.0,115.0,126.0,40.94424242424243
1478338,1.0,105.0,131.0,112.175
1478355,0.0,0.0,77.0,160.6
1478368,0.0,0.0,87.0,62.0
1478377,0.0,0.0,9.0,77.0
1478389,1.0,61.0,104.0,104.725
1478439,0.0,0.0,30.0,48.75
1478457,0.0,0.0,44.0,75.7
1478496,0.0,0.0,111.0,29.35
1478527,0.0,0.0,93.0,40.8
1478648,3.0,6.0,31.0,74.13749999999999
1478652,5.0,99.0,135.0,54.41333333333333
1478691,0.0,0.0,98.0,57.76
1478720,1.0,17.0,107.0,33.2
1478721,0.0,0.0,6.0,39.9
1478728,0.0,0.0,57.0,200.2
1478729,0.0,0.0,76.0,49.4
1478746,0.0,0.0,80.0,61.2
1478773,0.0,0.0,58.0,146.2
1478820,0.0,0.0,16.0,240.85
1478843,2.0,97.0,125.0,95.0
1478855,0.0,0.0,34.0,99.6
1478860,0.0,0.0,38.0,70.75
1478915,1.0,6.0,53.0,169.0
1478973,4.0,33.0,96.0,544.0000000000001
1478993,4.0,18.0,85.0,92.46000000000001
1479033,0.0,0.0,101.0,42.0
1479056,3.0,101.0,107.0,40.4375
1479077,0.0,0.0,108.0,116.8
1479103,14.0,18.0,98.0,82.42000000000002
1479152,2.0,14.0,90.0,37.53333333333333
1479189,0.0,0.0,34.0,43.5
1479223,2.0,2.0,94.0,84.13333333333334
1479239,2.0,34.0,91.0,41.6
1479249,2.0,24.0,130.0,104.73333333333335
1479333,6.0,59.0,111.0,265.24285714285713
1479366,0.0,0.0,106.0,96.2
1479378,0.0,0.0,105.0,125.0
1479411,0.0,0.0,105.0,147.0
1479437,0.0,0.0,106.0,84.6
1479452,0.0,0.0,112.0,19.0
1479461,0.0,0.0,105.0,96.2
1479503,9.0,42.0,132.0,252.06
1479531,2.0,11.0,117.0,62.53333333333334
1479557,0.0,0.0,101.0,60.0
1479563,0.0,0.0,14.0,94.65
1479614,7.0,39.0,57.0,121.14999999999999
1479664,14.0,94.0,138.0,80.91466666666666
1479692,1.0,64.0,140.0,154.85
1479714,0.0,0.0,109.0,122.8
1479722,8.0,47.0,129.0,175.86222222222224
1479752,16.0,85.0,90.0,33.29117647058824
1479772,0.0,0.0,43.0,36.45
1479774,0.0,0.0,121.0,69.2
1479781,1.0,13.0,119.0,42.2
1479837,2.0,22.0,75.0,183.13333333333335
1479838,0.0,0.0,94.0,55.6
1479866,0.0,0.0,19.0,25.35
1479912,20.0,133.0,136.0,176.58666666666667
1479928,0.0,0.0,75.0,86.2
1479997,0.0,0.0,79.0,181.2
1480081,0.0,0.0,19.0,39.5
1480089,4.0,13.0,97.0,69.55999999999999
1480134,6.0,138.0,139.0,149.6885714285714
1480176,2.0,14.0,75.0,119.2
1480215,0.0,0.0,124.0,66.6
1480231,0.0,0.0,49.0,37.1
1480289,17.0,133.0,135.0,34.35666666666667
1480298,0.0,0.0,87.0,13.6
1480307,0.0,0.0,134.0,48.0
1480365,5.0,54.0,141.0,103.51666666666667
1480512,1.0,1.0,15.0,26.1
1480532,0.0,0.0,116.0,15.0
1480546,0.0,0.0,19.0,154.15
1480563,3.0,62.0,87.0,122.325
1480691,0.0,0.0,72.0,48.6
1480707,0.0,0.0,15.0,165.6
1480851,0.0,0.0,55.0,138.2
1480852,0.0,0.0,7.0,108.0
1480867,0.0,0.0,82.0,490.4
1480895,9.0,136.0,143.0,101.79099999999998
1480938,0.0,0.0,25.0,38.1
1480973,1.0,56.0,94.0,35.475
1481004,9.0,22.0,98.0,59.806000000000004
1481048,1.0,1.0,97.0,74.38499999999999
1481060,0.0,0.0,39.0,122.8
1481071,20.0,34.0,117.0,32.86285714285715
1481113,4.0,8.0,111.0,183.61999999999998
1481199,0.0,0.0,103.0,155.0
1481222,0.0,0.0,25.0,280.2
1481250,0.0,0.0,130.0,170.8
1481331,1.0,13.0,33.0,113.2
1481361,0.0,0.0,108.0,288.4
1481375,0.0,0.0,84.0,77.8
1481405,0.0,0.0,52.0,175.4
1481478,0.0,0.0,96.0,49.0
1481558,7.0,91.0,109.0,133.01125
1481574,0.0,0.0,88.0,116.2
1481589,0.0,0.0,117.0,143.0
1481655,0.0,0.0,117.0,55.4
1481680,0.0,0.0,14.0,55.55
1481703,0.0,0.0,93.0,75.2
1481706,1.0,5.0,77.0,68.9
1481711,2.0,6.0,101.0,85.13333333333334
1481732,3.0,6.0,45.0,82.6625
1481751,0.0,0.0,13.0,80.4
1481921,0.0,0.0,6.0,140.4
1481995,12.0,95.0,138.0,47.603846153846156
1481996,2.0,98.0,130.0,194.16666666666666
1482154,0.0,0.0,73.0,223.6
1482207,0.0,0.0,10.0,27.3
1482212,0.0,0.0,140.0,84.1
1482220,2.0,31.0,125.0,86.0
1482227,0.0,0.0,25.0,121.6
1482243,3.0,3.0,58.0,122.69999999999999
1482273,0.0,0.0,48.0,169.2
1482340,0.0,0.0,85.0,33.0
1482420,0.0,0.0,96.0,95.6
1482656,2.0,38.0,138.0,145.03333333333333
1482658,0.0,0.0,118.0,80.8
1482712,3.0,124.0,124.0,155.46249999999998
1482754,17.0,100.0,103.0,140.25611111111112
1482761,3.0,3.0,18.0,61.224999999999994
1482793,0.0,0.0,107.0,49.8
1482800,0.0,0.0,90.0,53.4
1482803,4.0,104.0,113.0,156.69
1482808,5.0,5.0,41.0,181.17500000000004
1482818,0.0,0.0,101.0,339.2
1482830,7.0,96.0,96.0,28.974999999999998
1482858,1.0,37.0,124.0,90.5
1482917,3.0,6.0,139.0,179.475
1482930,0.0,0.0,88.0,105.2
1483006,0.0,0.0,109.0,106.8
1483017,2.0,3.0,52.0,157.26666666666665
1483028,0.0,0.0,102.0,97.6
1483087,1.0,8.0,61.0,69.4
1483090,0.0,0.0,19.0,13.65
1483153,12.0,82.0,129.0,42.37230769230769
1483183,1.0,46.0,90.0,198.925
1483328,3.0,34.0,136.0,169.25
1483352,3.0,42.0,84.0,67.6
1483375,2.0,18.0,95.0,76.53333333333335
1483394,10.0,46.0,101.0,26.527272727272727
1483406,0.0,0.0,110.0,113.8
1483419,1.0,10.0,138.0,319.1
1483427,0.0,0.0,54.0,32.0
1483464,0.0,0.0,87.0,126.4
1483466,0.0,0.0,29.0,177.1
1483479,0.0,0.0,87.0,71.2
1483528,0.0,0.0,18.0,22.35
1483541,1.0,21.0,26.0,142.8
1483558,2.0,16.0,100.0,61.26666666666667
1483568,0.0,0.0,29.0,119.1
1483664,18.0,41.0,96.0,156.38947368421054
1483672,0.0,0.0,119.0,149.6
1483694,0.0,0.0,111.0,127.8
1483770,2.0,18.0,129.0,79.8
1483771,2.0,53.0,56.0,161.6
1483818,0.0,0.0,85.0,28.2
1483848,0.0,0.0,84.0,192.0
1483898,1.0,5.0,19.0,44.4
1483967,0.0,0.0,14.0,107.7
1484029,0.0,0.0,37.0,313.05
1484091,0.0,0.0,92.0,50.8
1484120,0.0,0.0,3.0,68.9
1484135,1.0,5.0,78.0,268.0
1484185,0.0,0.0,83.0,41.2
1484204,2.0,90.0,103.0,71.60000000000001
1484268,0.0,0.0,34.0,48.45
1484341,0.0,0.0,19.0,75.0
1484402,8.0,23.0,130.0,98.35555555555555
1484452,0.0,0.0,24.0,80.4
1484467,1.0,3.0,97.0,107.88
1484485,1.0,6.0,14.0,65.025
1484546,0.0,0.0,10.0,41.9
1484662,0.0,0.0,98.0,49.78
1484684,0.0,0.0,103.0,99.8
1484780,4.0,9.0,83.0,118.84
1484796,0.0,0.0,109.0,78.6
1484803,1.0,36.0,87.0,206.055
1484870,0.0,0.0,35.0,176.7
1484871,5.0,88.0,126.0,125.00833333333334
1484894,16.0,138.0,140.0,92.85411764705883
1484908,1.0,1.0,89.0,123.3
1484931,0.0,0.0,117.0,205.6
1484992,0.0,0.0,132.0,275.6
1485023,4.0,78.0,92.0,134.10999999999999
1485046,0.0,0.0,96.0,160.4
1485063,0.0,0.0,93.0,149.97
1485205,1.0,66.0,100.0,45.15
1485372,1.0,1.0,39.0,102.85
1485425,0.0,0.0,57.0,99.0
1485522,2.0,26.0,31.0,116.05
1485526,1.0,52.0,96.0,87.92500000000001
1485571,13.0,35.0,118.0,74.11428571428571
1485597,0.0,0.0,96.0,152.8
1485609,1.0,4.0,82.0,51.7
1485703,3.0,31.0,111.0,48.54
1485784,0.0,0.0,6.0,44.5
1485808,0.0,0.0,35.0,229.65
1485818,0.0,0.0,27.0,113.85
1485843,10.0,19.0,114.0,90.2018181818182
1485861,0.0,0.0,55.0,242.2
1485925,0.0,0.0,98.0,209.75
1485944,0.0,0.0,33.0,60.8
1485981,2.0,3.0,132.0,122.66666666666667
1485996,56.0,128.0,133.0,89.42526315789475
1486012,34.0,76.0,78.0,93.32857142857145
1486037,2.0,3.0,62.0,58.6
1486092,0.0,0.0,76.0,36.4
1486107,1.0,23.0,122.0,54.25
1486152,0.0,0.0,50.0,29.0
1486251,0.0,0.0,101.0,163.8
1486289,1.0,16.0,89.0,113.9
1486364,0.0,0.0,126.0,34.8
1486369,2.0,30.0,119.0,257.0
1486387,0.0,0.0,55.0,183.6
1486426,2.0,102.0,114.0,180.08333333333334
1486525,3.0,50.0,100.0,203.63250000000002
1486566,0.0,0.0,47.0,113.1
1486579,9.0,12.0,89.0,77.46000000000001
1486656,2.0,19.0,77.0,121.7
1486677,1.0,1.0,86.0,57.9
1486683,2.0,25.0,43.0,231.86666666666667
1486726,0.0,0.0,133.0,251.8
1486777,1.0,54.0,127.0,48.0
1486790,1.0,1.0,130.0,82.5
1486797,0.0,0.0,82.0,41.0
1486957,4.0,62.0,88.0,122.744
1486960,0.0,0.0,100.0,89.31
1487036,3.0,5.0,93.0,114.10000000000001
1487059,14.0,60.0,86.0,69.84333333333333
1487136,8.0,65.0,119.0,54.785555555555554
1487156,0.0,0.0,37.0,103.65
1487342,5.0,40.0,66.0,104.8
1487628,0.0,0.0,24.0,41.4
1487632,0.0,0.0,111.0,65.80000000000001
1487677,0.0,0.0,35.0,193.6
1487769,2.0,5.0,127.0,100.66666666666667
1487780,0.0,0.0,97.0,217.2
1487880,0.0,0.0,110.0,179.6
1487914,0.0,0.0,93.0,26.0
1487955,1.0,14.0,104.0,103.0
1487957,0.0,0.0,136.0,184.38
1488044,0.0,0.0,52.0,281.2
1488083,0.0,0.0,105.0,43.0
1488149,0.0,0.0,101.0,38.0
1488154,0.0,0.0,139.0,34.9
1488174,0.0,0.0,51.0,53.4
1488186,0.0,0.0,109.0,74.6
1488272,0.0,0.0,73.0,80.4
1488371,0.0,0.0,113.0,170.55
1488433,2.0,75.0,103.0,94.5
1488454,6.0,94.0,134.0,91.99285714285716
1488550,4.0,32.0,114.0,32.212
1488706,5.0,78.0,122.0,26.266666666666666
1488736,2.0,11.0,23.0,40.6
1488760,1.0,126.0,133.0,23.299999999999997
1488801,0.0,0.0,35.0,100.6
1488808,2.0,81.0,102.0,82.39999999999999
1488809,0.0,0.0,110.0,61.1
1488812,1.0,30.0,80.0,62.2
1488822,0.0,0.0,25.0,91.5
1488847,0.0,0.0,51.0,31.8
1488877,7.0,15.0,119.0,123.60000000000001
1488878,0.0,0.0,10.0,54.45
1488979,0.0,0.0,136.0,94.0
1488998,0.0,0.0,3.0,39.6
1489003,1.0,4.0,44.0,50.325
1489006,2.0,8.0,94.0,80.06666666666666
1489083,7.0,31.0,140.0,237.0
1489099,0.0,0.0,86.0,44.2
1489127,0.0,0.0,2.0,59.6
1489186,1.0,1.0,99.0,228.695
1489342,0.0,0.0,108.0,45.0
1489348,0.0,0.0,87.0,54.8
1489409,16.0,84.0,131.0,39.55882352941177
1489419,1.0,2.0,118.0,159.4
1489650,0.0,0.0,50.0,51.4
1489745,0.0,0.0,74.0,58.2
1489751,0.0,0.0,85.0,146.6
1489788,0.0,0.0,101.0,203.2
1489839,0.0,0.0,7.0,168.15
1489946,0.0,0.0,9.0,273.8
1490028,0.0,0.0,9.0,80.1
1490037,0.0,0.0,113.0,34.2
1490060,1.0,76.0,112.0,26.384999999999998
1490154,1.0,10.0,106.0,304.1
1490182,4.0,10.0,10.0,94.14
1490227,1.0,14.0,23.0,89.45
1490228,0.0,0.0,16.0,104.85
1490267,0.0,0.0,9.0,144.4
1490271,0.0,0.0,24.0,79.0
1490303,0.0,0.0,112.0,44.8
1490330,0.0,0.0,82.0,48.2
1490356,1.0,36.0,97.0,48.1
1490436,5.0,48.0,96.0,167.45000000000002
1490440,0.0,0.0,42.0,170.75
1490454,0.0,0.0,8.0,54.1
1490478,0.0,0.0,85.0,61.0
1490514,0.0,0.0,3.0,45.3
1490611,1.0,87.0,89.0,72.85
1490647,2.0,5.0,91.0,59.93333333333333
1490808,0.0,0.0,104.0,63.6
1490809,5.0,21.0,103.0,117.49999999999999
1490847,1.0,20.0,93.0,248.8
1490864,0.0,0.0,96.0,29.2
1490943,1.0,66.0,114.0,55.3
1491046,0.0,0.0,104.0,130.2
1491077,0.0,0.0,6.0,156.6
1491079,4.0,82.0,125.0,277.826
1491089,0.0,0.0,117.0,13.8
1491111,0.0,0.0,83.0,215.1
1491131,0.0,0.0,97.0,93.2
1491156,4.0,107.0,111.0,151.496
1491225,3.0,23.0,126.0,105.11250000000001
1491248,0.0,0.0,26.0,193.2
1491263,0.0,0.0,125.0,197.6
1491353,0.0,0.0,103.0,137.0
1491356,0.0,0.0,37.0,80.0
1491391,3.0,27.0,104.0,63.825
1491416,0.0,0.0,14.0,13.6
1491420,0.0,0.0,105.0,104.29
1491464,6.0,94.0,103.0,162.5142857142857
1491481,3.0,81.0,85.0,59.25
1491483,0.0,0.0,29.0,50.5
1491497,0.0,0.0,113.0,117.3
1491508,0.0,0.0,99.0,220.0
1491519,0.0,0.0,85.0,80.4
1491561,1.0,1.0,118.0,126.8
1491594,2.0,32.0,129.0,237.20000000000002
1491616,0.0,0.0,72.0,68.4
1491624,0.0,0.0,101.0,218.92
1491683,0.0,0.0,75.0,50.4
1491732,2.0,6.0,12.0,156.20000000000002
1491749,4.0,41.0,121.0,154.164
1491934,0.0,0.0,131.0,23.0
1491960,1.0,2.0,112.0,230.97
1491966,1.0,5.0,82.0,60.0
1491968,4.0,115.0,118.0,88.55
1491985,0.0,0.0,58.0,120.2
1492025,8.0,34.0,94.0,82.51111111111112
1492082,0.0,0.0,1.0,47.7
1492139,0.0,0.0,105.0,140.81
1492178,5.0,8.0,94.0,104.50833333333337
1492179,1.0,28.0,132.0,178.5
1492195,1.0,84.0,118.0,78.15
1492302,0.0,0.0,33.0,59.1
1492364,0.0,0.0,52.0,117.6
1492386,7.0,106.0,124.0,69.175
1492399,0.0,0.0,98.0,81.6
1492476,0.0,0.0,33.0,151.64999999999995
1492492,0.0,0.0,90.0,29.8
1492518,1.0,12.0,91.0,76.80000000000001
1492550,1.0,13.0,74.0,47.6
1492655,1.0,8.0,112.0,123.6
1492701,0.0,0.0,75.0,149.4
1492743,0.0,0.0,40.0,48.2
1492777,1.0,9.0,35.0,45.400000000000006
1492796,0.0,0.0,20.0,210.8
1492841,2.0,4.0,110.0,67.29333333333334
1492880,2.0,102.0,111.0,206.5
1492905,1.0,15.0,122.0,40.6
1492916,0.0,0.0,23.0,127.7
1492939,0.0,0.0,122.0,244.0
1492952,0.0,0.0,100.0,40.18
1492960,0.0,0.0,53.0,73.4
1493062,0.0,0.0,55.0,99.0
1493101,4.0,81.0,87.0,37.54
1493136,1.0,6.0,93.0,195.1
1493246,0.0,0.0,87.0,185.8
1493334,0.0,0.0,75.0,91.6
1493370,0.0,0.0,117.0,69.8
1493374,0.0,0.0,75.0,37.2
1493383,0.0,0.0,94.0,17.6
1493393,4.0,41.0,98.0,141.11200000000002
1493412,0.0,0.0,88.0,66.0
1493477,1.0,38.0,110.0,23.2
1493497,0.0,0.0,8.0,117.2
1493581,12.0,51.0,127.0,107.23076923076921
1493632,0.0,0.0,33.0,50.4
1493694,0.0,0.0,77.0,184.8
1493697,0.0,0.0,98.0,73.34
1493702,7.0,53.0,138.0,154.19375000000002
1493709,0.0,0.0,35.0,13.3
1493743,0.0,0.0,112.0,70.0
1493809,0.0,0.0,103.0,84.4
1493857,0.0,0.0,44.0,46.85
1493872,0.0,0.0,1.0,51.3
1493882,20.0,86.0,122.0,35.69047619047619
1493907,1.0,28.0,136.0,70.86999999999999
1493942,0.0,0.0,111.0,87.0
1493972,0.0,0.0,106.0,81.0
1494008,5.0,70.0,109.0,208.79166666666666
1494019,1.0,91.0,109.0,327.475
1494022,0.0,0.0,118.0,156.6
1494058,0.0,0.0,135.0,47.2
1494067,0.0,0.0,36.0,34.0
1494080,0.0,0.0,129.0,31.8
1494081,19.0,80.0,125.0,41.485
1494104,0.0,0.0,36.0,67.6
1494183,6.0,37.0,96.0,77.82857142857142
1494186,0.0,0.0,89.0,91.6
1494272,0.0,0.0,89.0,81.2
1494284,0.0,0.0,76.0,192.4
1494318,0.0,0.0,87.0,49.6
1494359,0.0,0.0,32.0,167.05
1494388,0.0,0.0,77.0,76.6
1494394,0.0,0.0,104.0,36.2
1494396,0.0,0.0,4.0,117.1
1494410,0.0,0.0,82.0,123.8
1494414,4.0,48.0,59.0,142.2
1494434,0.0,0.0,99.0,139.8
1494456,1.0,1.0,91.0,103.0
1494494,1.0,56.0,91.0,86.8
1494552,0.0,0.0,25.0,171.75
1494602,2.0,44.0,91.0,164.0
1494653,0.0,0.0,79.0,65.83
1494701,1.0,32.0,54.0,252.7
1494713,0.0,0.0,36.0,47.45
1494729,0.0,0.0,108.0,60.0
1494774,0.0,0.0,18.0,66.1
1494824,6.0,33.0,112.0,61.45428571428572
1494888,0.0,0.0,37.0,117.0
1494914,0.0,0.0,47.0,55.1
1494954,0.0,0.0,26.0,98.2
1495007,0.0,0.0,139.0,127.3
1495019,0.0,0.0,79.0,40.8
1495059,2.0,21.0,110.0,188.86666666666665
1495116,0.0,0.0,99.0,163.46
1495215,1.0,78.0,108.0,121.45
1495224,0.0,0.0,95.0,68.4
1495229,2.0,52.0,75.0,67.0
1495231,0.0,0.0,124.0,82.6
1495339,2.0,11.0,12.0,84.85
1495427,0.0,0.0,17.0,22.5
1495464,0.0,0.0,3.0,52.9
1495523,0.0,0.0,42.0,155.3
1495567,1.0,40.0,96.0,69.8
1495573,4.0,33.0,113.0,41.160000000000004
1495619,6.0,91.0,102.0,118.65714285714284
1495621,2.0,21.0,26.0,51.36666666666667
1495654,0.0,0.0,26.0,151.0
1495723,0.0,0.0,109.0,172.4
1495752,0.0,0.0,6.0,31.65
1495764,0.0,0.0,89.0,88.4
1495851,0.0,0.0,91.0,70.6
1495985,7.0,12.0,16.0,71.0625
1495995,1.0,12.0,108.0,102.7
1496026,2.0,66.0,115.0,144.78666666666666
1496028,0.0,0.0,42.0,113.45
1496069,0.0,0.0,112.0,177.6
1496091,0.0,0.0,99.0,208.21
1496118,0.0,0.0,14.0,20.25
1496178,0.0,0.0,106.0,206.8
1496186,0.0,0.0,41.0,16.2
1496198,0.0,0.0,90.0,24.0
1496206,8.0,50.0,109.0,116.28888888888888
1496318,0.0,0.0,97.0,85.0
1496430,0.0,0.0,34.0,168.85
1496462,1.0,71.0,93.0,26.35
1496491,5.0,33.0,108.0,87.96666666666665
1496564,0.0,0.0,33.0,63.4
1496642,0.0,0.0,28.0,132.3
1496655,1.0,21.0,32.0,163.2
1496705,1.0,1.0,86.0,157.65
1496816,3.0,75.0,120.0,101.7125
1496846,3.0,13.0,90.0,90.45
1496866,3.0,13.0,130.0,71.8
1496899,9.0,47.0,124.0,30.579999999999995
1496932,2.0,24.0,97.0,69.95
1496961,4.0,36.0,85.0,81.64
1496987,1.0,35.0,46.0,80.95
1497015,1.0,1.0,117.0,282.4
1497022,0.0,0.0,121.0,47.2
1497038,2.0,18.0,128.0,192.0666666666667
1497066,0.0,0.0,59.0,37.4
1497068,0.0,0.0,102.0,98.4
1497184,0.0,0.0,36.0,77.8
1497395,0.0,0.0,32.0,186.45
1497450,0.0,0.0,106.0,364.8
1497465,0.0,0.0,53.0,120.0
1497552,0.0,0.0,107.0,43.4
1497610,0.0,0.0,95.0,90.6
1497653,0.0,0.0,47.0,138.8
1497670,0.0,0.0,8.0,55.6
1497687,3.0,33.0,116.0,64.69999999999999
1497813,0.0,0.0,105.0,167.2
1497874,0.0,0.0,46.0,190.2
1497949,2.0,36.0,62.0,84.28333333333333
1497993,4.0,40.0,130.0,82.72
1498023,1.0,78.0,121.0,43.65
1498035,0.0,0.0,106.0,85.8
1498063,4.0,106.0,114.0,77.89
1498094,0.0,0.0,35.0,80.2
1498105,2.0,10.0,103.0,143.77333333333334
1498159,0.0,0.0,73.0,266.4
1498199,2.0,117.0,128.0,139.73333333333335
1498238,0.0,0.0,87.0,38.2
1498256,0.0,0.0,136.0,55.9
1498274,0.0,0.0,24.0,111.6
1498289,1.0,11.0,113.0,45.2
1498320,3.0,25.0,116.0,42.4
1498398,1.0,41.0,75.0,152.85
1498413,10.0,49.0,122.0,110.87272727272726
1498498,0.0,0.0,106.0,38.6
1498511,3.0,36.0,132.0,141.65
1498531,1.0,7.0,112.0,27.8
1498564,10.0,32.0,133.0,196.79999999999998
1498570,0.0,0.0,126.0,88.6
1498633,0.0,0.0,107.0,181.6
1498648,0.0,0.0,82.0,110.8
1498655,0.0,0.0,16.0,20.85
1498784,1.0,2.0,98.0,48.8
1498803,2.0,39.0,115.0,74.0
1498810,0.0,0.0,115.0,161.0
1498883,0.0,0.0,106.0,18.4
1498937,0.0,0.0,121.0,95.8
1498941,0.0,0.0,41.0,49.54
1498979,0.0,0.0,31.0,12.0
1499015,0.0,0.0,27.0,71.7
1499054,5.0,17.0,93.0,170.73333333333335
1499068,3.0,20.0,98.0,45.8
1499109,0.0,0.0,133.0,18.4
1499143,0.0,0.0,50.0,102.6
1499148,0.0,0.0,58.0,174.6
1499189,1.0,37.0,116.0,37.6
1499199,0.0,0.0,111.0,42.4
1499226,2.0,37.0,42.0,28.3
1499230,0.0,0.0,84.0,26.6
1499244,0.0,0.0,115.0,36.2
1499276,0.0,0.0,96.0,176.2
1499280,0.0,0.0,1.0,27.7
1499295,18.0,120.0,138.0,151.85368421052632
1499349,0.0,0.0,120.0,52.0
1499352,0.0,0.0,116.0,310.4
1499477,9.0,37.0,112.0,72.203
1499498,0.0,0.0,103.0,268.0
1499572,0.0,0.0,75.0,140.8
1499596,9.0,81.0,102.0,104.41900000000001
1499638,5.0,65.0,85.0,100.60833333333335
1499659,0.0,0.0,89.0,50.2
1499803,0.0,0.0,110.0,482.8
1499812,1.0,1.0,14.0,151.2
1499881,2.0,64.0,102.0,128.47
1499890,12.0,60.0,132.0,41.23076923076924
1499944,0.0,0.0,85.0,67.8
1499945,1.0,9.0,135.0,92.77000000000001
1500044,3.0,16.0,96.0,92.25
1500131,3.0,21.0,79.0,45.975
1500185,6.0,16.0,128.0,219.5142857142857
1500201,0.0,0.0,100.0,91.2
1500269,0.0,0.0,101.0,131.4
1500352,0.0,0.0,107.0,106.0
1500361,2.0,23.0,82.0,48.53333333333333
1500366,0.0,0.0,115.0,151.8
1500378,2.0,19.0,77.0,67.8
1500392,0.0,0.0,52.0,49.4
1500406,0.0,0.0,2.0,103.5
1500478,0.0,0.0,2.0,119.7
1500481,2.0,67.0,101.0,52.20000000000001
1500551,12.0,21.0,103.0,160.3153846153846
1500590,0.0,0.0,16.0,124.75
1500695,0.0,0.0,75.0,105.4
1500696,0.0,0.0,39.0,151.89999999999995
1500742,1.0,26.0,118.0,225.5
1500749,0.0,0.0,99.0,57.6
1500813,0.0,0.0,115.0,210.4
1500827,0.0,0.0,39.0,138.6
1500849,0.0,0.0,107.0,79.0
1500882,4.0,19.0,96.0,73.55999999999999
1500992,0.0,0.0,80.0,154.6
1501054,0.0,0.0,17.0,248.6
