date,customer_id,transactional_value
2017-11-10,ee649f7fc85e5d17ae47d9bf9df4a72e73dab752149db3e895a06497aef6b85b,3418
2017-11-10,26497b2d978594067b08936bc0ac40b4ae2e235f2c771df587b01c539a84a880,499
2017-11-10,ec43ffb73622165b63b430148df7905f1b60ffc99d854b65635d7ef888b90c45,1948
2017-11-10,1bd981681e51a63d79e4997b2acccdcc446de58c21603403b08635398c5b5e07,7226
2017-11-10,4c7b9349a2e818c3bde7a00c6f95474d7f75005eb0d9caeef83a269b4fafd7f1,2961
2017-11-10,40bdb7aeb5f28c2ac33078f6d10b006a7735a3b94f26b6d7dfdbaced9e9ff7a3,6682
2017-11-10,f9be2a1636a15f213501875254fef66100637130a577ed297a962eaf6c94c4dd,5302
2017-11-10,33abb20d37babd56f1a9fbb1558537827c60159e06444c6272c4539c617f8884,2375
2017-11-10,ee0534700db4a4a02d40c7ee086b62ca09a9c4cec0426f58ab28179fc81d97bf,1514
2017-11-10,f420a828c306253b4b8b33cfcf47d4dee009ebaab9a07209eedc10886cbdf1a5,9023
2017-11-10,c9bd4af50ae2bf5da031c91647230de88bb541444a5713e7a6aadeaa244a8495,767
2017-11-10,6da2d8e76a75d37d87b05e6447d61f525e51cb493ae7804d375ffc8bc5810cec,308
2017-11-10,34fc749bc8aa1f2181b77e36d33a76842f664977553f8059eb17a0d3af6fa381,136
2017-11-10,3ecbb242ac276c48f147953b330fe75f57c50d3111958fd15f0c649f53a1fc3d,7847
2017-11-10,80391285ede53b851a9ba52af477bbe76bc293e71dc3c803620ec34a96343a07,3638
2017-11-10,e50ff05efab320968ff88705f7aab92cbf2d057bd40af564fc5c0fa9308ab3f0,2462
2017-11-10,a73760e9dab12aff7fd7b7aabc0230e67575686bfd13ea0d6ce9ff019b34a56f,9777
2017-11-10,6724c5b2eb5941292b734a98e6a56646fad79c453099bcea48b8f370e6233cb1,6037
2017-11-10,a42f31ce1e9736de5d80e089645b14c8bb46b56579b06d8227b3851ff25af30d,2881
2017-11-10,b573bdc1d0262fbb34f529da2ae5de3ca7ff66be375a442deab2ffcf7d57e31c,7120
2017-11-10,b70162c55b90056b38c52b83044f918892cd415e0a30c39a47888b149f7376ad,2713
2017-11-10,60bfd9d137fc25d5e2bdb2e91b4131db88b0ef36397cfe2e07f5216203413796,98
2017-11-10,d7c85f12e7ca6670f8b6d4ef7a4f1b48edee523ea66cb97002a7476fecbe3342,2548
2017-11-10,41728b1d9085b755ed6e7770096e499376d651376aee09d96c217183cb25dcde,266
2017-11-10,c029293ba5dd4458dba63f7e0fc3bb24103d98a5770f8c4b76406330788f2357,3924
2017-11-10,7563dadefae4333e52ed4af069f9e72ec7324856e8b54afbfcf25cfc010aeecd,1206
2017-11-10,46ecbebf018bd21d3e7bcdd2c82fa19c79283877064442622d12cb60ea501274,2589
2017-11-10,931154a32dfdba31338b4de253551b01dfd1758a03cf6149aeb7cd37fbb48038,502
2017-11-10,023726db07dae3b8440a2b0821d27e1a52fe08e7875907a02f746f2b521043d6,2336
2017-11-10,344c81df7898ccc8ce6d0b7f7883b8667da65fd1f33cf770a29756a98b04f9a3,1219
2017-11-10,a528dab2fa5a9f53b1df5cd6c0b1e69d3008ce0d1abe2ca8bf72cd55071f626f,54638
2017-11-10,72f36123e3c70c3c9271928d8b4994cf7a600ad785bd4e0f6143f0422f748802,1843
2017-11-10,16a947df511552b15cc71444c3bfdb9d5a363f899298ad855bf0ec650e4afd58,16
2017-11-10,87e467f83c2c00e3e84b495646ade86b7553945d8ee877d294eb4140611b7fc8,1753
2017-11-10,f3edd777c41e17161279b718328e9c83cfe05e9ca4fc735ac2dde85c940b6fa4,3927
2017-11-10,c40ccceba6d60d547a7c058fd96d80b567760e1d1fb434a877aa69038a65e246,840
2017-11-10,bc1ee22fb154d7d1abfbe4e81f1eaf36651bd68e4836fedfa09d1d58d337d816,2283
2017-11-10,20299bb5aadccf7333906a2a1592e79a4001b8a5ff0263c15159d54ff3c35b6b,9
2017-11-10,85d991686f5ba9ff32b6a4703e748a21b268db20f3c83b21b8df89e0265bdc49,3589
2017-11-10,2e743018c3c77de4c1abe9076838d8cf1dfa11734b2ed2eed74173e1d4982aa6,6374
2017-11-10,a2b7262b28c59ba22e9c0e34a5029ecdf1e81d7169cac819f2302085a1c00ea9,3150
2017-11-10,fc2277d1b87044407614ee17508b9d4dc17cf83d244cb03c64c91778858380a2,889
2017-11-10,8fecaa0185dcd2dbc3c9fb3384b5db454529af3926431f78046cce02b9fb7dd4,6
2017-11-10,3e5f3b1b33a1ba7ce41d632e86cc25cfaac408ab83bd63afc528625454ec284f,3466
2017-11-10,749b6fb5471c0cd76e08569298cd5f987675188e234d0f1aa376fd327cfe858e,351
2017-11-10,772f45af95f517587c767d962b279067a18514844a8dc93b0c8b8034ebd1ef12,126
2017-11-10,57ed4bf370de91947bc88e54063c8a6bc14fd5efb538654f773af09efb5f0f42,1764
2017-11-10,081000ef312666116b6e94e527e5d561919547e24660db9ce36b982d43846d5a,1477
2017-11-10,9cd527c8cbc57aaabc5ffe90f3cafc9ba56f2d3a2cb9c4ee8c1d03772f7c4bb5,408
2017-11-10,a8eb8a4031a4c2dcf935c1f0705532e465d98aea0a4c1065e1a8857699b5506b,8
2017-11-10,1e6971db3a61381df45b5f1adca5e1c94004340a58a2df1f1f953fde6048cc55,4
2017-11-10,0cdeec56c9372c7e51b0e5ada5ea04b0cd19c6ce3773bc646adfaf636bb21539,10854
2017-11-10,d4dd1681dcb97bb660ae952c84c1482fb9af13b302c7757051abac626e1aa97e,12605
2017-11-10,3da579004ce9901b3ab25bfef32829706a6199a7dbf771ff4638345a2a860d93,1824
2017-11-10,304f3ae3f96a0da851f2a505986da4986c0e0f8fc30519b9420779d3e53c95ba,4107
2017-11-10,098081fff6691e5142ecc6f818bcaf422c6b1a3702d174308940b645e888bdb7,176
2017-11-10,c33c97bd0cdd5a0f7b0a455a83f9d6767c57780a5bbf75f5b8be6dbd05100e95,9285
2017-11-10,027909968a787fd00c7d20c61064bd638ccf34ca2accc5c2699b30d36690da34,20
2017-11-10,dec92ac931ccb8aadbf643d86797137d70ac9a405530d814ec56b10f489cb436,1052
2017-11-10,39fbc46d5b2b3e709b472ff96c8caa009b731faff909c88557fd1ac3d2901fac,607
2017-11-10,9c110e819eecd911bbeab357a35c37febd1278c40a1c4d53a65fc3708315c156,629
2017-11-10,aba7ffede73312adae382570708ab4a010519f300822a51c18dcac8af9e00ead,3625
2017-11-10,70ee6b03e1d6cb05dea31c952fafe0bcbf4b32582e5b5d368c08c34bb55a2d00,3
2017-11-10,2601adee52ac5769379e88cde63732843fa651675cc2b6f7c1836e999072ba9d,731
2017-11-10,e29e81cd7b9988b6074a1397368a388725688fcc760aad444575eeb9b19c4ba7,2719
2017-11-10,67e64be9248e82379f9178e4e0c34e02b24f128498e793620cdad6416d4cbbf3,142
2017-11-10,e97d6743c2d77b5b0ede487b04918932522e54f6195dcc7cbc85eedb1a8d5eed,9
2017-11-10,4d310b7c5ce9c70206059634e089116cbdd8a2f54fa951d392c2842a5851d133,7932
2017-11-10,fedd20e4d25ec640fefd936739b006df1b308acfba7dfec3865b4a1c41a13ee2,2416
2017-11-10,2dc1d9a9917f73d2e7f4db81923025adb498e9367a337385fe8a5b115f9e1eb4,3466
2017-11-10,1242fb32b8603dae4bf7ee79f0c73d2298c0ecd5d555f966fd8e91db871711d5,3495
2017-11-10,1335d9260a7ae24b4e63283d67d468b27cb04254462c8982eecb69630c707bba,608
2017-11-10,3f55dd987953c056e0c0e7f5ab5d3ad8ab708d79d4b202e91328f966d987e7dc,257
2017-11-10,4371312e68eece8114b9e4c984741686ab660471514ce6878d8e23c1f303cfe2,3396
2017-11-10,c599e6ea1c87eddef70a377e88f9df3425cb0502dc16cf7aecf78d634df10e05,2270
2017-11-10,162d05bc1f0323e5ca79caed515224d76c5d1fc227a48b0cad65c00dcec982d6,2735
2017-11-10,2c845bd1f6ec50d080f9039247d62ebba28ea26173bbd08fe5300d3c88da5fe8,4462
2017-11-10,685a7d3300dc58dd84979db85d59c537d8a62ec813639e090552cf81cfed721e,281
2017-11-10,139d66ba41e2f8e596ed5252bb1c93735313df2edbecaba5433087c6466ca7d3,5058
2017-11-10,f2fe2c1749c2390248f813e85699bea5433c800ab63a6d8629c60c69d80547b2,2794
2017-11-10,f149487947956b5a1c2aaa253d2dc20cca22a0e2117d3a39ea70c7dc2db14987,169
2017-11-10,126ad93a0e669e7c8f3090c22122f8360fa053d27c3cc35c5b265a66ae69dc24,1043
2017-11-10,40bf30ba2359a367ae807ec85431055009481e83ffb0cc1040fda0786c213e54,5178
2017-11-10,604fe951ac660f7adddc5b907aab4a2c7aaa55c85cdafba0416ead9d39d684a4,309
2017-11-10,356c5f10e4f0b3fa5c5df6d74a61ef89c26306f0048a0d5afefccd1b476b926a,271
2017-11-10,c55d08fb83ff5e13ed878a00dd6bf23448257c2d597ae09922fefa326a77acba,519
2017-11-10,67eb624e885f581a08dde010f068dc5319ded46c82ef8eb9b403cca4fa4b6829,11
2017-11-10,e16681203b9cb511b3ae0e991cb2794dd50ddde2e3211c6776a52c60eaf16ca8,2850
2017-11-10,9a094f6af38fee13ab0cee9fbc7bf912be090463aa1bc043b504b2da1edf97e9,7049
2017-11-10,fffc405da1bee5debd13cfe7059ee44ac54bfac9d13ab922ea9cff10bde0c4c7,4468
2017-11-10,29a7cedd3eb3e692e735b4fff419f69820d727aefe5055a056fb9e5c037fe1a3,13304
2017-11-10,7f5e4876c3be02d0c1a26e5710d8273f496f4e866730cdf274fcc11c928dada8,1477
2017-11-10,4af2c2dfd6abba64dd7afed927d2690a6865d2390d174b8abae34dba349d7921,1782
2017-11-10,9c4fd3b35216fa0bab82de2d5ed8544fff55b992448aee1936403dcc903d4d1f,36
2017-11-10,8d8caffa0568516233fd6640c027fe0e60bc56c68deb18ec99a24abede36fd21,2540
2017-11-10,e7c536a493a3619316ad4371b3f4ba5983b31bfa1ef577fe9f96efbd27b28b22,2500
2017-11-10,4d4024b78fd24c1787ad0a23ea830e4a5c4a66e2a3a46c69b08a25c3c4dd58ea,1021
2017-11-10,840e2950554bfd6bf4be155e54c599ddc1c33b4a48c810ad03e2cd2d04eba6cf,5401
2017-11-10,0177807ae31bb0d49920e36178d11e4be0b22b57546640fdf20759de3321988f,594
2017-11-10,6b4fce12d43ff783ccb30b4765409c6c0062a36feb4565dd1f3d2e85d27d4a95,1635
2017-11-10,000f9d2d7d710570e3494c42ee09c7ea4de019219f120d8f35b902e38673c791,16713
2017-11-10,b10ebabbce9081f6933a93836c4becfa0d4c705f19ef09361fa43ae4c864e870,4715
2017-11-10,2b74415aea52b3d0ed75970adf77efe6d2ebdd12a55bdd94e8ca12af945d1d12,2092
2017-11-10,a8e96ac23b93fe9415fa0afd9045775c9f37d53529dfbf506e6e8ec6a7757ec4,140
2017-11-10,f2d6113af82e28a1c6aae458c2b613b5355bc673a003912f5905ba84e4e2ede9,6
2017-11-10,bb24479db5926dd3a9fba8bef443bb4026831c96ccfecc6b8e8d054d52af586c,3878
2017-11-10,f76c224f1badab9b2699e8f596d778a2fec20cf5ac961d56d0cd4feb39c47ec2,4870
2017-11-10,546978b90b2dc279689783545061d34e8155d09c529ca85c0e1b513cfc236fbb,3768
2017-11-10,a88bd3c73688e2177a160268d4b4465b28c861616467a09dcac1537129da9317,1148
2017-11-11,042093f33e373170a18237e22a3915462c447ea0f9a8e7526cfa20bd1357db91,6438
2017-11-11,3a4474c83d3eb1b8bb7d86ec63b06bbd32d6da6ad534f3c78d88ad8c4499961b,51
2017-11-11,6c48756de9f96fdebd5a69b930de14903ae1359ddfd53969664790c888d27c85,488
2017-11-11,06e7c0df75da54d36990901b61956d7efc931703f36d3d41394316cc7aaaa5db,920
2017-11-11,dc4cf260d18a00b2f7e00f26a946f4c0da1b98405c7a40fc972639504dce634f,748
2017-11-11,30c47f84b1670e42d1bdae25ddc4516638eb827f48375852e11930579e26da49,32
2017-11-11,8747fcb194070f66b53ca8864320acbe912f23d1963a86230231bba184e06c41,5995
2017-11-11,3cab1c4450d5316327d61736a7b3b4fa950fcea34f61ccb5cba0e20ace3e27dc,450
2017-11-11,2da83e44ef94a3d7712ef7be6db9ccec11fb29fb2c7d77a70f91618e9a8d3c2f,250
2017-11-11,74cd73f4890d9003e2381829b29f7b2582a9347a8ae2d79f8e1b67a6e90dd6bd,820
2017-11-11,cb1b202407e2a00027c05b2b1c79bce0ca6f728691ffdaba1519608618217600,4433
2017-11-11,8c4fb9877c044bf45422de7e6f1db97f905f85c8687f7477bcaa41b6d42aae05,2221
2017-11-11,b3ac6876c360bd5e501d38bd4381dfe99ebfd494d89f69caf8b08db4845b8dff,555
2017-11-11,c442703cd1344d0d33cfaa0f963842dea954e285aeff11c56204f5b23f74bce5,1372
2017-11-11,ef221193df4da2cf383c64c8a1069c93c4f27c1cfa60b0a7b08da9c873133275,994
2017-11-11,4dad68fb384a2f98a52306432681ccfcf7656e26447931d5dc273e3aee68ac02,237
2017-11-11,01f3addbd2e995d80fb02fe6fdb2dd13f11751fe359c4ed254b9798f6478755f,2198
2017-11-11,e8c1dd8cb55e5ba500032c7e69152f13139c4adcff9400051a50b2fc003bb8cb,1877
2017-11-11,3c3a1d91ae862776e0d476ec642d936880220f803fda3b8f061a5128f7595845,196
2017-11-11,408dd31036063e8384c4259c00ce9e6aa3ca58bbc51c3a8194d74eddfd6cabd0,1637
2017-11-11,1322bd54b5a45de2958e2e0551a5c46486834a8dc1936a9e4a724242fdfef112,14342
2017-11-11,4dd3c42c0bdf5a1ed1d91561a315ceaa8e7f95e60917d697bb2f311d94445d5e,3771
2017-11-11,24a68e9e68ebb9796bd876345401aba64b69cd1ed87c34956d2e2d6dc98346d0,4370
2017-11-11,85f705c8e5c83fb687f1a81352bdca63de0d7409c66edf415a06b12012dcd75d,3676
2017-11-11,d89baa5ef801c190d0c1e062131b4c282dc2c31f6cd4b3d6b5c88fdbb4fdb2ba,3231
2017-11-11,000ddc46235438a11d24694fcd1e26ff9aa9ec3492e83b00bf61c39894a33047,19
2017-11-11,d9f3f21be03afe0a110b4f65a100f6ab5e10ba63a6a27c66e8bbb6b4517c2c06,35
2017-11-11,bb4295d841587fe11917549bdc40d8a31632ed8e79858b2f0f5699c6a4413a83,84
2017-11-11,ae97762f22995e0a208a02195d3715ef100b2cb42cf835b05af76d821aab77ac,97
2017-11-11,70ddb68b07803c1a8f85877ec515c05c4b739dbe6c816d098e8ea2dfd233955e,8558
2017-11-11,35406f91120dbdc5c528b96a418a1a9fd42ffa30b45d31251580cc5062795c72,8840
2017-11-11,737f841ed2235da8f5d53f7affc09bf0d47649fd929d228303845462107bf5aa,15052
2017-11-11,ac1fa63fb93239f6978c6ff2c40de7891568973d2077376a40e1135484f9675f,532
2017-11-11,f86a8952fc2be6fdda2594f564e6913aaa2bfc80a6765aa4af24a3f398bede0a,461
2017-11-11,696c3b22c4bcd0ec8e6b1d4c9301f6ca439d42bd22ba77a5420d77f0b3810de8,1020
2017-11-11,ce42265f211a0f7f96d7611b4e0c1a2556a831f33f0747f891014c66f5340584,384
2017-11-11,159f3bcbbeeee245e5a1c04ba8a15805eaa9889b9719a208cc47e88cae2ed922,430
2017-11-11,80fe173b644c99f5c110c551b97281542bedf748a7afc13dbed6c5b7e80d081e,5399
2017-11-11,f909bb8859480e9366079dde62831dbcb46b10749e5dc3858087253c1c0c70f5,58
2017-11-11,7f82b581760671a15ea3209723c5f4967badb2534cbc5027a137093ddb8bc0ff,1996
2017-11-11,6b775bbf111542500e23e01c9da324b8f718d0097da38cfef0feab3026e0a33f,6
2017-11-11,04c619f4c772594c96a262bb9c774f78d7170194981c109a655af5a786e36a17,5942
2017-11-11,c0708ee940d442145d0456c3ee61e19f57d598a24ed412f5cd8e9b7b84e8f5f7,3578
2017-11-11,76014df62c44f03cc0f70438affba97bb8675171957ddc1d38ddf44c156c87b0,634
2017-11-11,e4c428a1d6d85a48297beb355eb62a2e49819583d133334f4cfed9c58b749081,21
2017-11-11,736597d2eced7dff44338e8c46432cc3868c0a83f715a7c49575824fb8b284ea,684
2017-11-11,a2250b66a87400fea30e4f7757a634893ac3fc169619480f91ecaa8548fe18b5,382
2017-11-11,6df7179d40e48c6911354a9651734058f946ae49db85fe521cd7e4f1640f9a21,455
2017-11-11,a3caea2e498d7dc4e56203bdb99aa537a8155ea697fa7156b069379a7e6540e8,574
2017-11-11,77f5391c4b38b833ad395410d9be972d146cd133360aaa0755eabb65588e7dea,1563
2017-11-11,ff41095fd33f18d825884b72cdaf62d234b78eb016fe3aeff1f4300b1d14d7e0,1299
2017-11-11,95cc02295d4990dbbab1c376a54ff6cb08eed3d0e4deac901aa5452093726aba,3846
2017-11-11,8a8ba819e7239bfa674b0b0cb61f77d180c8c00f9d1bc4182576d6a2e0444fd3,2632
2017-11-11,409fc9f718364dc26c87aca7ff32a85976660b23a7c6f2a9ca18e611918a05c0,45
2017-11-11,a07e0826f595dd0c6641bf656cbc31bd2353c720ba97fdb167475655a97eb191,408
2017-11-11,8cb96296e8da017a0781e0756fb233249f8319e9888a9500d27a437745e7d302,119
2017-11-11,54929272748df57787dcb4bed90b8fba4995b833ba7fb305295ecd5874192f8e,14337
2017-11-11,726066d7e47b12710fc3d052b76e9dece26963a9ed624ada8f744fa4dc2d85a0,259
2017-11-11,467fb08b85dde7e2d2cab476ef4f7208daf28368ba5b50af5e9e981619c8c8fb,9169
2017-11-11,2fdb9b62c33a96234fd7dd96fc25b99b4bf5eb3238c8501e68e976cb19e82d55,12
2017-11-11,7d0f99014377a09d4921a6f69e59cc42baba8ea781c535760cbdc477dcdd57e5,147
2017-11-11,a17aece8f00db3f82ccdcf19ac23cfeddf4deed78b087dbf86942fc2c70b8de2,1187
2017-11-11,38dbee75fd8624b8fcd2de6fb34256ab3bfc8cc253e31e73b7a0afb114b871c3,1923
2017-11-11,c5c97707e5038f4b81d5b8bd00e859e8f66644add041e7a383df83af943cc1a4,862
2017-11-11,e86a7ead02e126d9ec7ab4226d6fc61d8f568eef6fdadb2a861e0705b52b99e5,316
2017-11-11,f3492315d57fb2ffe2243accae78a723a5607dbad15d4e7fc6519feb0d89a5b4,3930
2017-11-11,0dbe3601dd0a286d06b092bff6e9eebbfa3796c3f3d820b63be66142de342aec,2896
2017-11-11,6865456006e7b0627a516e86bb6cd183da5522c0a0a7ccdf4a7f6d9e34c9d804,45
2017-11-11,46e40a271ad2b6f940314d58329ed0fa7fa664138a6942b5644945e02935aafe,373
2017-11-11,dcc8446cfb46c47847e9d208a5a799a23ecdb8dbb75551ba169dd6231876f0fb,4319
2017-11-11,4d5531e1dfaf647c8d877ac3662367b7f68c35b76cd85c641f3da5aaebdd8b94,2191
2017-11-11,e016237c73a9205e0940b5d52b4bc1533e7ccf0b3c933de91809c522dfcdd1ff,179
2017-11-11,c68764bae106b921670b85c2024fef25c637bc84870b7cb1ba73bccf978c2421,4124
2017-11-11,b7eaeadb65b6383f85dfdfeaf4d9a45e941672d4d89d035c4cedf52bed3ad1b8,4087
2017-11-11,14ef9389203b4be00220d3441c6877c6990c23a44955d151cb8d63afd02b976c,1442
2017-11-11,2a875df5064479dcd54ffd3d7fcb0f53f06d5bfc0752487fc6c1ef6737dee684,2814
2017-11-11,922f5903ea2d37a6ce172e4e8ae279658055ebd4dc13d235e7d997defea3216e,63
2017-11-11,5e127123650d72e2ab53515cccf3e1f912f80b1e129475a9257c07a60696d563,51
2017-11-11,d87d83a1351e9371d1f368804b193453827352e9eabfb1ba861a852dee73c53d,2766
2017-11-11,394f2eeb8c27f59c67825c725d2b2a5137a6f340a99ee0d71cd7c3bd70626838,785
2017-11-11,3eda445997c85b768e8827e18a27cb9919cf3b6c28bb560542ee6a0e2b786d6a,2200
2017-11-11,71e53c19666dc4d598ed60f941ea2ed1379ebe3068522b8a3bcad50eec449b17,2877
2017-11-11,b62649c6cad25d693c2ca4cd129b56aee80846fcc035b4ed69f1eaadf2bdbd5c,197
2017-11-11,7228a55e4c5577e5bdf3fc272370a07cb05c48e6e85bacf100728d13ae0604f1,2267
2017-11-11,76bbc025c2f64e55797732b1a0ef27ef2663253d853dbb0ec3bb58e8f40ac213,1207
2017-11-11,3358162b12ce1e2b735b322f79841d5e0c389f1a95752fd58eefced4746819f8,2288
2017-11-11,3ae827f50604ee5e58f3d2418f31399ddb5333b7620978b77fb40723c868b64d,4500
2017-11-11,b55ff8a812c5f3cd8937f5e04e3a480171ef7b9aed123e5d72a5c39fdba174cf,3188
2017-11-11,6bf8b6e1da194bfd417c3108e69d39a984f38409f50a3e34607ba32c13183bca,135
2017-11-11,7711c81bf2c3b83e421c51cb260b43292b34c10a41563e177663b5ed3ebe3910,7391
2017-11-11,0c721e763d9a391f798a2991b824dbb0a085405604703eff26678c904de31546,2016
2017-11-11,f7e37bdc10f8e14e7d944efe71f390e1cd8338853e49bf576c9e5600f4bf0ccf,4881
2017-11-11,515c6bc256de10d35d6b82848cfc16228860684c784d0e18d37197ff15920035,2459
2017-11-11,80ac8cb6194692b1fb4cac5bbdbca9c9486c28e6a114572178d2d66f89a70fc8,10
2017-11-11,8523ba3dcd4b127689ffbed50acb5ab3a5b50e6d917f0dcf5918bc254d0b14f2,5410
2017-11-11,e8573c8d000caee1bbaba072629596df696c26f2e24234a8f3e26c3e55c5a27d,12396
2017-11-11,ff12dd1803bfd59597b7516047f71e8048541c611d07a66a5ae7e9d1e37de2d9,193
2017-11-11,e710bb067996b8aaae7ef03724ad016d61a53dfaf0cc9afe29261d1de3d1b448,1397
2017-11-11,a7a0224fdff0f161407fde6c3872fccafbd7aa3e4f60ab3fe5d18797a727ec85,4808
2017-11-11,22a1827d6f5cec6b383b5be258a9d84b506e2e2fe353b1804c9c5d790e0c495b,58
2017-11-11,42aaddfcf5f4e902eb44dae53db8dea3ffbf2e0e11472d0f49d3306a5a416639,77
2017-11-12,140627097b21b94232b673bdd413399c07f3aa98a23e538e02ab36b9049f40d9,2192
2017-11-12,a62d15bf6a6c50a7b4d0a8b680f0d9c622e138749ff52d1929cd49ea4dd45b9e,1814
2017-11-12,061c1ba5e410cfee928568ee55397434df55e3378ecb004ba1b680a11bbea7da,2982
2017-11-12,649703722646118e8f0a231ad95b1cdb88d183f2299ef69711f70f1a50f1f947,25
2017-11-12,1a2b5bd9ad308cc13f63780053214a0a9ac8c95c268606c42419924eb4837186,1069
2017-11-12,08686a8435297c1d49eaa5fe30ccafbe5f9e51e2dfad1c9d96ee3e64e0288a02,1126
2017-11-12,139267cccfc3ec5a2b8e823a9fe7f11ea78417083e82d3ae4456b2a310a8aae1,60
2017-11-12,af65e8f71d637385be228c9989c9d00d852ad2bac12630ea2c2108144a90f7fc,1173
2017-11-12,8710bf27408372b29d31c163995340a2c79ef8e7f3b27e9ffc06aab402717d03,107
2017-11-12,9164ffd5b4feebd7c4c5f77d2ceff8355f58150693572c1b5bec5c5eeee75ed6,316
2017-11-12,204e8225b2fb63e49534eac6795dd8a40b329f5c17db903014d0fff5ce1521ad,4468
2017-11-12,fea027f37b923bbfc5e4c7d68294298fd6ab9acd61778833455e9d6d0aac4825,2948
2017-11-12,2cfaf4d29bbddf8cfcd4634d89d0532e5ab17ad2a43046a28af1955b2ea2d948,489
2017-11-12,3e18c7b11387990d663ba28f0f51d881bf3b001a9e746e532078572a7bb5aa53,1857
2017-11-12,bc03233e0423306e0c59e356037d7bedc2788962f4915bb371903e84a53b2eb1,3
2017-11-12,58ae6eaa5c31a9b60d0bccd489eb04969d7989c86602e32c0b2c5f7c0dc2a8a8,218
2017-11-12,50b6e2ba8caecec12a084b728d3eef15377bf3ca85c2a034026d629dd417159c,1164
2017-11-12,8bde59b3afe2c6dba342ed0fe0ca400fae07e1751b60958fec2e39e4169aa26c,576
2017-11-12,48ea0ad0816618898479457baf97cc5f4f36ba1012fba71130abcb1ec79dba50,5969
2017-11-12,8b5c69a6d7e442e7f5750fc96d714f6b6f1041f7785f22db435a021d21cbb3c2,11184
2017-11-12,a5b5eeef069f21ba497ab727e46851f9a46f1e915e3129d0f662df82a90bab20,2347
2017-11-12,994f1a291123928ebbe439ae108235310a43b5b573116fb87782368b8a8cc114,212
2017-11-12,82032688f3f7baeae3bc84f35a36bf2cbb5cf5d8fbd49b1a9c371d76fea268d6,67
2017-11-12,7f45bcb2fa7d7e96f0893f31c2260d6301bb63c7221dc84d389f57a2536c56e7,1475
2017-11-12,437ab64ca9a04f80bb95a1551df77722bbe2e4f33cda854a9152f634015cda4e,1435
2017-11-12,37ab55b6b52e7e3d4385528504a685f5aa20aa7238511767d62271ed2690c5db,5011
2017-11-12,ac3f3a9d83d9223278448324ce151205a5c898bf30da2b322b40745167592827,1531
2017-11-12,95f43740a87d2c588f81ebc378f9182b3842b2df81689edfc4e0e67c61c7dd02,1635
2017-11-12,90dc3930d15a1349b265032604837e4f627c62313e1980cbddf9e820e7dc085e,7721
2017-11-12,688a68cef72878859c3af292cb53074f3ed22bb81e8be76a3a4a0ad924871e85,7081
2017-11-12,6c11001602d4094ed224a578dee30fe3b69507c824a51e76d90594dacd62f6cd,181
2017-11-12,5c74157f977a7649c21a79fc38825e7bad570dd797e7aa2428201b5b13bb95b9,3724
2017-11-12,65ea14773b51b7579e8c9202c02562434aa14ad0ffe8894a24bcbfb22c938ec7,2267
2017-11-12,b10efd3a70415463a82529ba23fbba0651de89af1998457bb54c4e64068a77be,793
2017-11-12,959921fb3ed32992734dbf97099b15b0ec9909514b837d08a1b609826807e308,5430
2017-11-12,7435d1765983686082e1a143bf714cd8d70ef8ce8d9eda7f482c38d0712f53f0,9578
2017-11-12,821535e4adc6a5528f3be21bd36e3c7b9dc50c38312269abb444819f171c4055,21
2017-11-12,78f2216b5baee496a75d3ab5bb676a6b6695d367b8e9cdc098084bd538e70fc7,5978
2017-11-12,bad55c1e3ee2503efc3d0fe4f8dc7d44d6ad34c76cc4ebe0eda08ccccd92ed1f,716
2017-11-12,9fd6e3d3e7d133cb4931a6c4ef3f16818cf2113e75835a7a2e6089376f1c8a1e,3304
2017-11-12,45dee04f0e5464f284419ddb4907c92385618e6363a0256eb73ca2e81af691ba,1567
2017-11-12,7f84808095f983f05d021e65de2676894694cadda07107ab45696ee7c7aae4f2,4479
2017-11-12,43a1498426573df1a4f0127389999a72f07bad811c709e6f979fb5b02dc81588,192
2017-11-12,167db8f51214f39dd8d19cebc3067b0adb439feedf47bc8a2f3c2ed724d205ac,127
2017-11-12,5dfc5c28906b6c5268880b0da51c874f204b1251e580093e39eb67a6f07784de,930
2017-11-12,68579d15a8882146b17c578942eb5ae5a9b23c823d2215741a31e5ad0df8eb29,5452
2017-11-12,51d40762df3ed6b83ad6d43d10624bd5ad9942363a70add57d3cf8a06a473dfb,7713
2017-11-12,2b91501180d02542ef6aa27c9aa80f19cae163edc7d83319759fef38f8554375,6425
2017-11-12,1ffc35710f3595cae31e7870bd740e44ba2667fa09e459e2c74b3c4441fbc893,2974
2017-11-12,9f3bed38603dda1805a396c79d52096bbb7b2549c835e1c702c5abcd318ceb3c,602
2017-11-12,e11aec0c4bb29965c6bdd216d4f838b7515a0859b88407c35f3a2789ffcf4589,10835
2017-11-12,370daee9a8d06826f0ebad49fd68b281e8759a17d4ee5f2d7e5689899797ad97,225
2017-11-12,977beafcfd1ef89f4abe7db8a8a7e84623a80d8ea3f32b6aec7ebf55d6d14199,1334
2017-11-12,19e805146cf23181dca230ae70d83d590eab091c0d374757c179f4cc3aebf456,734
2017-11-12,b5dd109cc91bd35cafae9b1ca1217cbfffe1e45f8f2186128cd05f631f0a2728,5245
2017-11-12,42ea6d6394ee72c099f2c09b58cdb954e2d8c76775763ad6229c51f6a71ee3a2,380
